fecha,estacion,O3,NO2,PM25
2020-11-26 14:00:00,CHO,18.4194049835,29.4786949158,22.4117851257
2020-11-26 15:00:00,CHO,30.666059494,31.0613651276,25.4414978027
2020-11-26 16:00:00,CHO,44.8040084839,35.2451286316,28.2454433441
2020-11-26 17:00:00,CHO,53.3394966125,27.5639095306,17.7657909393
2020-11-26 18:00:00,CHO,62.9227294922,21.0633087158,12.6028900146
2020-11-26 19:00:00,CHO,77.615814209,9.59695720673,14.4052906036
2020-11-26 20:00:00,CHO,78.8392944336,5.06343507767,10.816857338
2020-11-26 21:00:00,CHO,73.2136611938,4.54103326797,6.78478336334
2020-11-26 22:00:00,CHO,71.3671798706,5.26177787781,6.42818880081
2020-11-26 23:00:00,CHO,81.7990722656,6.15790557861,11.4395771027
2020-11-27 00:00:00,CHO,84.0225067139,5.07444047928,12.6144170761
2020-11-27 01:00:00,CHO,83.4265594482,6.30874824524,12.6342105865
2020-11-27 02:00:00,CHO,76.4792098999,9.13292217255,13.2928352356
2020-11-27 03:00:00,CHO,63.7897758484,8.87905788422,9.60409164429
2020-11-27 04:00:00,CHO,57.0382270813,6.64351034164,6.71386432648
2020-11-27 05:00:00,CHO,60.1514892578,5.13891458511,7.24826860428
2020-11-25 06:00:00,COY,16.1713676453,28.9689598083,11.7543439865
2020-11-25 07:00:00,COY,28.7358913422,15.7712173462,9.30229854584
2020-11-25 08:00:00,COY,29.7696018219,13.8554344177,8.59134578705
2020-11-25 09:00:00,COY,21.528553009,20.6580486298,9.72380447388
2020-11-25 10:00:00,COY,11.3215656281,30.3856315613,11.7966432571
2020-11-25 11:00:00,COY,3.96867060661,39.8323364258,12.4062337875
2020-11-25 12:00:00,COY,0.0091620516032,47.1005172729,19.9133319855
2020-11-25 13:00:00,COY,1.4484577179,51.4049911499,29.3609237671
2020-11-25 14:00:00,COY,7.2138299942,56.5408973694,30.476600647
2020-11-25 15:00:00,COY,18.6348361969,44.769153595,18.0115222931
2020-11-25 16:00:00,COY,28.8798236847,32.62084198,10.25340271
2020-11-25 17:00:00,COY,38.4497718811,29.6533107758,9.6940870285
2020-11-25 18:00:00,COY,58.113658905,29.9431724548,18.8885784149
2020-11-25 19:00:00,COY,63.9991378784,17.9560241699,13.054564476
2020-11-25 20:00:00,COY,61.3659210205,14.1475934982,7.59472322464
2020-11-25 21:00:00,COY,59.696559906,12.7133512497,6.86575508118
2020-11-25 22:00:00,COY,50.6715927124,14.616522789,6.07021284103
2020-11-25 23:00:00,COY,31.9197692871,26.4328536987,4.73813962936
2020-11-26 00:00:00,COY,11.5482749939,43.9613494873,6.563996315
2020-11-26 01:00:00,COY,6.93281936646,45.2300491333,6.99702453613
2020-11-26 02:00:00,COY,1.16482520103,49.4632797241,11.299952507
2020-11-26 03:00:00,COY,5.38135766983,40.4878959656,8.56911754608
2020-11-26 04:00:00,COY,9.43865776062,35.9860267639,7.47207546234
2020-11-26 05:00:00,COY,16.6945762634,28.066526413,6.07221603394
2020-11-26 06:00:00,COY,24.1653652191,19.7776451111,4.94418001175
2020-11-26 07:00:00,COY,25.5027885437,17.5177745819,5.27779531479
2020-11-26 08:00:00,COY,23.7715110779,18.2780380249,6.24270915985
2020-11-26 09:00:00,COY,22.6982975006,18.2382125854,6.81043052673
2020-11-26 10:00:00,COY,21.6658592224,19.059261322,7.6070227623
2020-11-26 11:00:00,COY,12.8036022186,29.1693096161,9.053814888
2020-11-26 12:00:00,COY,0.75362354517,43.701751709,13.0303220749
2020-11-26 13:00:00,COY,2.2896001339,46.6387176514,19.5959682465
2020-11-26 14:00:00,COY,8.76329231262,46.5247612,22.7795238495
2020-11-26 15:00:00,COY,17.6503715515,44.1468887329,18.6500682831
2020-11-26 16:00:00,COY,29.4228477478,39.3961791992,14.5796298981
2020-11-26 17:00:00,COY,42.5912361145,31.4601993561,12.6834888458
2020-11-26 18:00:00,COY,62.3945884705,37.7915000916,31.0861930847
2020-11-26 19:00:00,COY,76.9080505371,29.1749572754,21.1371479034
2020-11-26 20:00:00,COY,68.7014541626,16.8542461395,6.00201892853
2020-11-26 21:00:00,COY,62.1761283875,13.9132757187,4.35760879517
2020-11-26 22:00:00,COY,47.6434555054,14.1072406769,4.12448072433
2020-11-26 23:00:00,COY,35.8160629272,22.3831348419,4.23536300659
2020-11-27 00:00:00,COY,18.5846042633,38.18567276,5.11163711548
2020-11-27 01:00:00,COY,6.79226779938,70.5567169189,17.3216629028
2020-11-27 02:00:00,COY,0.452895760536,78.7401580811,21.5429458618
2020-11-27 03:00:00,COY,1.26652574539,48.5405349731,11.2707366943
2020-11-27 04:00:00,COY,12.5818939209,34.5618972778,7.50493907928
2020-11-27 05:00:00,COY,18.3516769409,27.5982627869,6.83631372452
2020-11-25 06:00:00,CUA,41.8856773376,5.08354759216,8.64024448395
2020-11-25 07:00:00,CUA,42.177280426,4.0130982399,7.76152610779
2020-11-25 08:00:00,CUA,42.1053543091,3.05178999901,6.21420717239
2020-11-25 09:00:00,CUA,41.61693573,2.64226675034,4.8610868454
2020-11-25 10:00:00,CUA,41.2992668152,2.73842692375,4.27120113373
2020-11-25 11:00:00,CUA,40.1797599792,3.83762192726,4.28535032272
2020-11-25 12:00:00,CUA,37.878944397,6.15829324722,4.73847961426
2020-11-25 13:00:00,CUA,35.9698600769,7.5471701622,5.4440870285
2020-11-25 14:00:00,CUA,38.1414794922,5.82024002075,5.11201000214
2020-11-25 15:00:00,CUA,39.893245697,7.72433233261,4.35811805725
2020-11-25 16:00:00,CUA,43.3285140991,10.0065908432,4.50554990768
2020-11-25 17:00:00,CUA,46.1300697327,12.1210689545,4.99787378311
2020-11-25 18:00:00,CUA,56.3721466064,18.10638237,9.35938549042
2020-11-25 19:00:00,CUA,74.5819244385,19.4538784027,14.3675289154
2020-11-25 20:00:00,CUA,78.2277297974,11.7351446152,10.0578680038
2020-11-25 21:00:00,CUA,69.16847229,8.51354885101,5.44358825684
2020-11-25 22:00:00,CUA,60.3126792908,8.30708312988,3.79478669167
2020-11-25 23:00:00,CUA,41.9156723022,16.8679924011,4.13754844666
2020-11-26 00:00:00,CUA,28.0560035706,24.1700820923,4.62126064301
2020-11-26 01:00:00,CUA,36.8313331604,9.30199241638,3.54378175735
2020-11-26 02:00:00,CUA,36.9746818542,7.48871469498,3.95497703552
2020-11-26 03:00:00,CUA,40.4421882629,5.08832788467,3.92441892624
2020-11-26 04:00:00,CUA,43.6188964844,3.77155470848,3.11760139465
2020-11-26 05:00:00,CUA,44.6398887634,2.99130058289,2.58082342148
2020-11-26 06:00:00,CUA,43.5728607178,3.23273277283,2.70637917519
2020-11-26 07:00:00,CUA,41.7921257019,4.48147773743,2.78634691238
2020-11-26 08:00:00,CUA,42.3461494446,4.7907166481,3.50683784485
2020-11-26 09:00:00,CUA,50.8774452209,3.27172851562,6.38682413101
2020-11-26 10:00:00,CUA,45.5163803101,4.78826761246,7.65012836456
2020-11-26 11:00:00,CUA,49.8597755432,5.28591394424,9.26330184937
2020-11-26 12:00:00,CUA,49.2776451111,7.62723875046,7.96820545197
2020-11-26 13:00:00,CUA,44.4321365356,10.4887151718,8.50191307068
2020-11-26 14:00:00,CUA,46.5380783081,9.52094364166,8.53425979614
2020-11-26 15:00:00,CUA,52.3504524231,5.43056821823,5.22516298294
2020-11-26 16:00:00,CUA,54.6534767151,5.49983215332,4.25243234634
2020-11-26 17:00:00,CUA,54.5794448853,12.5515556335,5.83474731445
2020-11-26 18:00:00,CUA,56.8394966125,16.3459091187,7.52378559113
2020-11-26 19:00:00,CUA,78.9914550781,15.9063920975,15.363120079
2020-11-26 20:00:00,CUA,93.7898712158,10.6430473328,19.5471000671
2020-11-26 21:00:00,CUA,82.3152236938,10.0607280731,15.6849737167
2020-11-26 22:00:00,CUA,69.4564437866,13.3347215652,12.6983537674
2020-11-26 23:00:00,CUA,58.9753723145,12.0364294052,7.39379835129
2020-11-27 00:00:00,CUA,50.5057525635,12.6595449448,5.80038738251
2020-11-27 01:00:00,CUA,44.01902771,9.41286373138,6.96106290817
2020-11-27 02:00:00,CUA,40.516418457,7.31827259064,4.24810409546
2020-11-27 03:00:00,CUA,39.2838249207,6.88094997406,4.21319675446
2020-11-27 04:00:00,CUA,39.8090248108,6.44946813583,4.10643959045
2020-11-27 05:00:00,CUA,41.7745132446,7.11304855347,4.97094249725
2020-11-25 06:00:00,CUT,30.2021064758,12.3312444687,7.81332921982
2020-11-25 07:00:00,CUT,37.7937583923,4.0253367424,4.77270889282
2020-11-25 08:00:00,CUT,33.2427902222,8.02474308014,6.56456613541
2020-11-25 09:00:00,CUT,30.295085907,9.15635299683,11.1220226288
2020-11-25 10:00:00,CUT,28.7341060638,9.90974235535,12.9737663269
2020-11-25 11:00:00,CUT,25.8076095581,12.8193874359,13.4184017181
2020-11-25 12:00:00,CUT,18.070690155,20.5484809875,14.0694313049
2020-11-25 13:00:00,CUT,15.9908494949,22.9121322632,13.9042301178
2020-11-25 14:00:00,CUT,23.3898239136,19.2167320251,12.2893705368
2020-11-25 15:00:00,CUT,35.1758232117,10.8140878677,6.12083339691
2020-11-25 16:00:00,CUT,47.0929412842,5.64410924911,4.81099557877
2020-11-25 17:00:00,CUT,50.6586685181,2.46163487434,2.57288551331
2020-11-25 18:00:00,CUT,53.3163070679,1.7390819788,1.72243916988
2020-11-25 19:00:00,CUT,56.1865158081,0.879776775837,1.60587561131
2020-11-25 20:00:00,CUT,59.3166503906,1.03886282444,2.14712953568
2020-11-25 21:00:00,CUT,53.9781913757,0.838385939598,1.41092479229
2020-11-25 22:00:00,CUT,52.2098731995,1.22643721104,1.55554389954
2020-11-25 23:00:00,CUT,44.0570335388,4.45610427856,2.24612593651
2020-11-26 00:00:00,CUT,34.9713821411,8.49614620209,3.15905499458
2020-11-26 01:00:00,CUT,31.1499385834,9.58276081085,4.02793979645
2020-11-26 02:00:00,CUT,34.7540512085,7.15240859985,3.70226120949
2020-11-26 03:00:00,CUT,38.2409591675,5.34974622726,3.05284333229
2020-11-26 04:00:00,CUT,38.2249069214,5.17061042786,3.42533302307
2020-11-26 05:00:00,CUT,36.8725547791,5.92058181763,4.69958114624
2020-11-26 06:00:00,CUT,36.8802146912,5.8466386795,4.79615306854
2020-11-26 07:00:00,CUT,34.5080718994,6.23820829391,5.68345403671
2020-11-26 08:00:00,CUT,35.6169548035,5.697742939,5.5254778862
2020-11-26 09:00:00,CUT,32.6688117981,8.47053432465,7.12386035919
2020-11-26 10:00:00,CUT,31.6952400208,9.70206928253,7.91251707077
2020-11-26 11:00:00,CUT,28.5075035095,12.6178474426,9.40086460114
2020-11-26 12:00:00,CUT,21.4373092651,18.1712474823,12.6725320816
2020-11-26 13:00:00,CUT,19.236749649,21.1578998566,13.4116592407
2020-11-26 14:00:00,CUT,26.2403202057,17.1612052917,9.94257164001
2020-11-26 15:00:00,CUT,31.8451519012,14.9010381699,11.0022239685
2020-11-26 16:00:00,CUT,45.9121284485,9.32164669037,7.90016508102
2020-11-26 17:00:00,CUT,54.5764656067,4.83199644089,4.68916416168
2020-11-26 18:00:00,CUT,59.3426971436,2.909106493,4.74726438522
2020-11-26 19:00:00,CUT,60.0334434509,1.41353356838,2.63727355003
2020-11-26 20:00:00,CUT,59.5615539551,1.04976391792,2.11126065254
2020-11-26 21:00:00,CUT,56.6679229736,0.98197221756,1.78519380093
2020-11-26 22:00:00,CUT,58.8979454041,1.3702069521,2.97368478775
2020-11-26 23:00:00,CUT,56.770149231,4.18517827988,4.03707456589
2020-11-27 00:00:00,CUT,39.8105430603,8.12310504913,3.72741341591
2020-11-27 01:00:00,CUT,34.6695709229,10.1001615524,4.63302373886
2020-11-27 02:00:00,CUT,37.0206031799,7.49854040146,4.12939071655
2020-11-27 03:00:00,CUT,39.42004776,5.83731508255,3.70816135406
2020-11-27 04:00:00,CUT,40.0836791992,4.74154806137,3.63445234299
2020-11-27 05:00:00,CUT,38.1469802856,5.83060026169,4.7798666954
2020-11-25 06:00:00,FAC,28.5665988922,17.7600479126,7.81967544556
2020-11-25 07:00:00,FAC,34.5320396423,11.3985567093,5.82328128815
2020-11-25 08:00:00,FAC,31.9689445496,14.0311136246,5.55726957321
2020-11-25 09:00:00,FAC,18.5500202179,27.5085124969,6.89602804184
2020-11-25 10:00:00,FAC,1.78171682358,43.8978118896,11.3185214996
2020-11-25 11:00:00,FAC,0.192115873098,47.0018577576,15.1394309998
2020-11-25 12:00:00,FAC,0.00490234978497,51.6056671143,22.2001914978
2020-11-25 13:00:00,FAC,0.894002199173,62.5060958862,37.1757621765
2020-11-25 14:00:00,FAC,4.21938610077,73.481803894,42.6017417908
2020-11-25 15:00:00,FAC,12.4946336746,56.9286956787,21.6483783722
2020-11-25 16:00:00,FAC,22.2896213531,43.1612930298,11.7809667587
2020-11-25 17:00:00,FAC,32.1570472717,47.7551956177,14.8622732162
2020-11-25 18:00:00,FAC,55.7348747253,39.9103050232,15.2721843719
2020-11-25 19:00:00,FAC,54.4474067688,25.0606994629,9.37756729126
2020-11-25 20:00:00,FAC,52.1757965088,19.36743927,7.18956375122
2020-11-25 21:00:00,FAC,50.4172363281,17.5145530701,5.57635354996
2020-11-25 22:00:00,FAC,37.3774604797,24.1402206421,4.87342500687
2020-11-25 23:00:00,FAC,10.0455226898,50.5066223145,8.39797973633
2020-11-26 00:00:00,FAC,1.17197680473,55.1806488037,11.6175918579
2020-11-26 01:00:00,FAC,7.72125959396,40.2761917114,7.92935419083
2020-11-26 02:00:00,FAC,18.8315544128,24.8048496246,6.03051280975
2020-11-26 03:00:00,FAC,21.1745948792,22.3575534821,5.60596847534
2020-11-26 04:00:00,FAC,23.1042861938,21.8460617065,5.39153337479
2020-11-26 05:00:00,FAC,26.3576889038,19.6669502258,4.77178287506
2020-11-26 06:00:00,FAC,26.7869052887,18.3732147217,4.52718114853
2020-11-26 07:00:00,FAC,25.0704555511,18.6013031006,5.04201936722
2020-11-26 08:00:00,FAC,25.4023666382,17.6747951508,5.50632667542
2020-11-26 09:00:00,FAC,25.0120811462,17.4946670532,5.98694992065
2020-11-26 10:00:00,FAC,15.3842458725,27.5901756287,7.12115621567
2020-11-26 11:00:00,FAC,1.95071363449,43.6622428894,11.7763566971
2020-11-26 12:00:00,FAC,0.0034697225783,51.0310173035,21.6629886627
2020-11-26 13:00:00,FAC,1.09303891659,59.7194442749,33.2253341675
2020-11-26 14:00:00,FAC,5.35644292831,61.4558525085,30.3207092285
2020-11-26 15:00:00,FAC,13.2362565994,50.9387321472,20.4425868988
2020-11-26 16:00:00,FAC,26.5896911621,39.9844551086,13.2067079544
2020-11-26 17:00:00,FAC,38.9450454712,35.2330055237,10.9188404083
2020-11-26 18:00:00,FAC,61.6246032715,32.2456207275,13.9313154221
2020-11-26 19:00:00,FAC,62.6986083984,26.5237445831,14.4323377609
2020-11-26 20:00:00,FAC,58.0244445801,25.8198795319,12.0036678314
2020-11-26 21:00:00,FAC,54.4753417969,23.9237632751,8.37259101868
2020-11-26 22:00:00,FAC,43.7613639832,28.2995910645,7.2767906189
2020-11-26 23:00:00,FAC,12.2425174713,54.1862106323,10.7887067795
2020-11-27 00:00:00,FAC,6.98468494415,57.4350852966,10.9056997299
2020-11-27 01:00:00,FAC,6.11366176605,45.4370651245,8.54480171204
2020-11-27 02:00:00,FAC,15.5994157791,32.2454338074,7.24922275543
2020-11-27 03:00:00,FAC,21.8570823669,24.1400413513,6.19086933136
2020-11-27 04:00:00,FAC,23.6531524658,21.447013855,5.70722341537
2020-11-27 05:00:00,FAC,22.3236484528,22.5664691925,5.8528380394
2020-11-25 06:00:00,FAR,11.2103481293,31.5401039124,10.6767187119
2020-11-25 07:00:00,FAR,19.3603382111,22.0557861328,11.2275505066
2020-11-25 08:00:00,FAR,19.5471992493,22.5754299164,13.9065179825
2020-11-25 09:00:00,FAR,14.1920681,27.6397647858,15.9854259491
2020-11-25 10:00:00,FAR,6.61295604706,34.1717681885,17.0682907104
2020-11-25 11:00:00,FAR,1.2045776844,40.0472450256,19.4572906494
2020-11-25 12:00:00,FAR,0.190485030413,41.9339179993,22.7559947968
2020-11-25 13:00:00,FAR,2.27774643898,41.8000259399,26.3066158295
2020-11-25 14:00:00,FAR,11.060918808,42.5243263245,26.6300601959
2020-11-25 15:00:00,FAR,24.185459137,36.0882911682,16.6929607391
2020-11-25 16:00:00,FAR,37.9618797302,27.1158561707,10.0081100464
2020-11-25 17:00:00,FAR,45.7297897339,15.1598024368,5.37263059616
2020-11-25 18:00:00,FAR,52.1993904114,10.5772819519,5.16758918762
2020-11-25 19:00:00,FAR,52.4676246643,8.03846740723,3.70378994942
2020-11-25 20:00:00,FAR,51.2755317688,7.35359144211,2.9177069664
2020-11-25 21:00:00,FAR,51.5145568848,6.33859348297,2.66107726097
2020-11-25 22:00:00,FAR,49.3261909485,6.26101922989,2.4434568882
2020-11-25 23:00:00,FAR,45.0504302979,9.655377388,3.37504196167
2020-11-26 00:00:00,FAR,37.8986167908,11.8522520065,3.65127897263
2020-11-26 01:00:00,FAR,36.3965187073,11.4086275101,3.46218204498
2020-11-26 02:00:00,FAR,21.3756561279,26.2237281799,5.59583520889
2020-11-26 03:00:00,FAR,3.6999745369,44.4031257629,9.08279514313
2020-11-26 04:00:00,FAR,7.84898471832,38.9946212769,7.90397262573
2020-11-26 05:00:00,FAR,9.54393863678,34.7452774048,7.61612319946
2020-11-26 06:00:00,FAR,18.3446731567,25.1947174072,6.42583847046
2020-11-26 07:00:00,FAR,14.1375007629,27.1481380463,6.86334896088
2020-11-26 08:00:00,FAR,11.3942518234,28.7172107697,7.40302467346
2020-11-26 09:00:00,FAR,9.88706684113,28.312330246,9.04170322418
2020-11-26 10:00:00,FAR,12.418009758,25.2394809723,12.0785512924
2020-11-26 11:00:00,FAR,0.34738022089,39.7222595215,18.796207428
2020-11-26 12:00:00,FAR,0.000493730418384,47.0238456726,28.739780426
2020-11-26 13:00:00,FAR,1.29962491989,47.451007843,31.9641304016
2020-11-26 14:00:00,FAR,7.28196334839,50.7147636414,32.8767738342
2020-11-26 15:00:00,FAR,14.5955476761,58.1400489807,36.0858955383
2020-11-26 16:00:00,FAR,26.3757915497,62.9695587158,34.0923080444
2020-11-26 17:00:00,FAR,54.8818588257,31.8748760223,16.4734516144
2020-11-26 18:00:00,FAR,57.5420341492,16.2075748444,11.5527353287
2020-11-26 19:00:00,FAR,59.4322471619,10.840212822,7.90910434723
2020-11-26 20:00:00,FAR,53.4255828857,7.53240299225,3.86245822906
2020-11-26 21:00:00,FAR,49.8856315613,5.80717611313,2.48316001892
2020-11-26 22:00:00,FAR,47.7906494141,7.47735023499,2.38375115395
2020-11-26 23:00:00,FAR,42.1348838806,12.240653038,2.88431429863
2020-11-27 00:00:00,FAR,36.4826126099,15.9259815216,4.02438020706
2020-11-27 01:00:00,FAR,67.3941497803,19.4707603455,15.6711387634
2020-11-27 02:00:00,FAR,63.7677764893,22.2351570129,15.7061910629
2020-11-27 03:00:00,FAR,49.8128967285,33.6950759888,17.3720760345
2020-11-27 04:00:00,FAR,20.6081199646,50.2776451111,16.2818870544
2020-11-27 05:00:00,FAR,1.21034705639,62.3663063049,18.3305263519
2020-11-25 06:00:00,GAM,10.453795433,32.5971908569,10.3395147324
2020-11-25 07:00:00,GAM,12.6418972015,28.1500225067,9.1553401947
2020-11-25 08:00:00,GAM,6.65380144119,31.9623165131,12.2176771164
2020-11-25 09:00:00,GAM,6.00933408737,31.6374740601,14.6599655151
2020-11-25 10:00:00,GAM,3.69614696503,34.9764671326,17.3204040527
2020-11-25 11:00:00,GAM,0.350731492043,40.1218070984,21.2521266937
2020-11-25 12:00:00,GAM,0.00846161786467,43.9897994995,28.3643989563
2020-11-25 13:00:00,GAM,1.49122834206,48.0200309753,36.0178794861
2020-11-25 14:00:00,GAM,7.61673307419,54.3945732117,41.0008583069
2020-11-25 15:00:00,GAM,17.4683609009,50.7315826416,30.8143787384
2020-11-25 16:00:00,GAM,34.3124465942,39.0658531189,15.7637290955
2020-11-25 17:00:00,GAM,52.1142463684,16.8290996552,6.42430830002
2020-11-25 18:00:00,GAM,54.1163482666,10.1824226379,5.49318933487
2020-11-25 19:00:00,GAM,54.5440635681,7.89747095108,4.08628892899
2020-11-25 20:00:00,GAM,54.5393676758,7.09117555618,3.43839836121
2020-11-25 21:00:00,GAM,52.3560829163,7.79157304764,3.61980724335
2020-11-25 22:00:00,GAM,47.6669044495,10.0609531403,3.28273510933
2020-11-25 23:00:00,GAM,40.9704704285,14.9642820358,4.03768253326
2020-11-26 00:00:00,GAM,30.7741184235,20.9130344391,5.1368265152
2020-11-26 01:00:00,GAM,25.5025005341,23.0575790405,5.13113355637
2020-11-26 02:00:00,GAM,16.4876670837,32.1080169678,6.45356273651
2020-11-26 03:00:00,GAM,6.68880748749,41.0543212891,9.12851428986
2020-11-26 04:00:00,GAM,0.378998249769,44.9210014343,11.7126188278
2020-11-26 05:00:00,GAM,1.60840129852,43.6972198486,9.83642101288
2020-11-26 06:00:00,GAM,3.1333963871,41.5171546936,9.59618854523
2020-11-26 07:00:00,GAM,3.32349491119,39.2681388855,10.3393354416
2020-11-26 08:00:00,GAM,0.500353753567,40.1227912903,12.2009401321
2020-11-26 09:00:00,GAM,0.242749780416,39.5669517517,13.6447935104
2020-11-26 10:00:00,GAM,0.00511900521815,39.5100669861,17.802947998
2020-11-26 11:00:00,GAM,0.000306213798467,42.5473060608,25.0396976471
2020-11-26 12:00:00,GAM,0.000136624759762,48.1103057861,30.6151771545
2020-11-26 13:00:00,GAM,1.36845541,52.0102577209,34.4425163269
2020-11-26 14:00:00,GAM,6.91987943649,58.4354820251,37.5443344116
2020-11-26 15:00:00,GAM,15.6919822693,68.4180297852,41.696269989
2020-11-26 16:00:00,GAM,34.3526000977,65.6652297974,34.298538208
2020-11-26 17:00:00,GAM,60.1488342285,37.1029777527,23.1071205139
2020-11-26 18:00:00,GAM,62.5338020325,14.7235765457,12.4445419312
2020-11-26 19:00:00,GAM,62.1820259094,11.0713825226,7.81164884567
2020-11-26 20:00:00,GAM,56.492931366,9.18381786346,4.38368034363
2020-11-26 21:00:00,GAM,50.7689552307,7.40512418747,3.1619155407
2020-11-26 22:00:00,GAM,47.641002655,9.32885074615,2.81163191795
2020-11-26 23:00:00,GAM,38.5796470642,17.7161083221,3.62513208389
2020-11-27 00:00:00,GAM,24.6334247589,29.9724388123,5.45425748825
2020-11-27 01:00:00,GAM,33.949420929,45.7086868286,16.1019229889
2020-11-27 02:00:00,GAM,34.4285316467,53.4326896667,20.6452465057
2020-11-27 03:00:00,GAM,34.7830505371,50.8721656799,20.1880149841
2020-11-27 04:00:00,GAM,4.13619375229,76.7926101685,22.4299907684
2020-11-27 05:00:00,GAM,5.46770858765,60.5170707703,17.6058425903
2020-11-25 06:00:00,HGM,0.447500944138,45.1198425293,16.6519546509
2020-11-25 07:00:00,HGM,5.8733086586,38.2319145203,14.3194026947
2020-11-25 08:00:00,HGM,10.5107984543,32.3541221619,12.5425252914
2020-11-25 09:00:00,HGM,7.36573839188,34.4419555664,14.7433166504
2020-11-25 10:00:00,HGM,2.97946882248,37.8145866394,17.228811264
2020-11-25 11:00:00,HGM,0.136250495911,42.0028915405,22.3543510437
2020-11-25 12:00:00,HGM,0.00175088271499,48.5058135986,30.9500999451
2020-11-25 13:00:00,HGM,1.23421156406,55.8758659363,40.4457435608
2020-11-25 14:00:00,HGM,7.25144863129,56.3470726013,35.3838500977
2020-11-25 15:00:00,HGM,18.5301094055,42.1248092651,20.0391025543
2020-11-25 16:00:00,HGM,30.0233154297,35.7664451599,14.4638872147
2020-11-25 17:00:00,HGM,45.1928634644,37.9318695068,15.3747634888
2020-11-25 18:00:00,HGM,58.4908027649,24.6112232208,14.3940162659
2020-11-25 19:00:00,HGM,56.1414909363,12.3647680283,6.923204422
2020-11-25 20:00:00,HGM,56.2792663574,11.0382032394,5.75441169739
2020-11-25 21:00:00,HGM,54.1303672791,11.8285598755,5.85110521317
2020-11-25 22:00:00,HGM,47.3029632568,14.8563785553,4.89138841629
2020-11-25 23:00:00,HGM,33.0287361145,24.7265033722,4.83207273483
2020-11-26 00:00:00,HGM,22.3096904755,31.8217830658,6.20809745789
2020-11-26 01:00:00,HGM,12.7141933441,38.1716003418,7.09078931808
2020-11-26 02:00:00,HGM,2.87773251534,47.8366470337,11.9434509277
2020-11-26 03:00:00,HGM,0.456337809563,45.8770675659,11.095085144
2020-11-26 04:00:00,HGM,1.134963274,44.3500175476,9.82883834839
2020-11-26 05:00:00,HGM,7.37310361862,37.4255332947,8.26707363129
2020-11-26 06:00:00,HGM,16.6961765289,27.3282546997,7.70100593567
2020-11-26 07:00:00,HGM,18.4993991852,23.9395942688,8.55033779144
2020-11-26 08:00:00,HGM,17.0431232452,24.5281963348,9.75182437897
2020-11-26 09:00:00,HGM,14.7504692078,25.5510101318,11.7231340408
2020-11-26 10:00:00,HGM,8.83390426636,31.0905418396,12.3160095215
2020-11-26 11:00:00,HGM,1.9066311121,40.2792243958,12.8676509857
2020-11-26 12:00:00,HGM,0.0329775288701,45.8633460999,19.364200592
2020-11-26 13:00:00,HGM,1.88588249683,48.5424346924,29.7562084198
2020-11-26 14:00:00,HGM,9.1768321991,44.9704170227,32.7236709595
2020-11-26 15:00:00,HGM,18.2180690765,41.4351997375,29.574426651
2020-11-26 16:00:00,HGM,31.7595081329,37.7078819275,23.1494750977
2020-11-26 17:00:00,HGM,47.93491745,40.4849815369,22.9464893341
2020-11-26 18:00:00,HGM,67.4827423096,40.6549110413,33.6374168396
2020-11-26 19:00:00,HGM,70.6396713257,18.5987491608,12.2265033722
2020-11-26 20:00:00,HGM,63.8680763245,13.0122442245,4.93058156967
2020-11-26 21:00:00,HGM,55.0233764648,11.9098920822,3.83771038055
2020-11-26 22:00:00,HGM,45.2422943115,14.0402784348,4.35938882828
2020-11-26 23:00:00,HGM,33.6399650574,25.3215179443,5.30096435547
2020-11-27 00:00:00,HGM,17.3562049866,39.2806396484,6.07098197937
2020-11-27 01:00:00,HGM,2.36322212219,79.3605117798,15.0658216476
2020-11-27 02:00:00,HGM,1.61298847198,87.6214370728,23.4800014496
2020-11-27 03:00:00,HGM,0.0117435241118,54.0050697327,19.0676708221
2020-11-27 04:00:00,HGM,0.0645223334432,47.9960136414,13.6070976257
2020-11-27 05:00:00,HGM,2.41369485855,44.0227279663,10.9293270111
2020-11-25 06:00:00,INN,43.6851158142,3.25013899803,8.00311183929
2020-11-25 07:00:00,INN,45.1484680176,1.47323143482,5.83614683151
2020-11-25 08:00:00,INN,44.4927864075,1.20434784889,4.74974393845
2020-11-25 09:00:00,INN,43.7119178772,1.24762558937,4.11285018921
2020-11-25 10:00:00,INN,44.4721069336,1.00774979591,3.45845770836
2020-11-25 11:00:00,INN,43.7022590637,1.27985823154,2.95747613907
2020-11-25 12:00:00,INN,41.6131439209,2.02228474617,2.48761630058
2020-11-25 13:00:00,INN,39.5134620667,3.21445798874,2.48729014397
2020-11-25 14:00:00,INN,41.4468078613,2.63541245461,2.20238900185
2020-11-25 15:00:00,INN,44.5212554932,2.23812484741,2.05736136436
2020-11-25 16:00:00,INN,46.5751724243,3.63995718956,2.19219779968
2020-11-25 17:00:00,INN,50.1212272644,6.31919908524,2.87376976013
2020-11-25 18:00:00,INN,54.7662849426,8.33594799042,3.77010393143
2020-11-25 19:00:00,INN,67.0076141357,11.2151870728,6.66226196289
2020-11-25 20:00:00,INN,80.732749939,11.5754613876,9.06859111786
2020-11-25 21:00:00,INN,76.5120162964,7.21301174164,5.47081708908
2020-11-25 22:00:00,INN,67.9845123291,7.01853942871,3.94959831238
2020-11-25 23:00:00,INN,54.8439407349,9.98243808746,3.03827810287
2020-11-26 00:00:00,INN,41.0627822876,12.4042158127,2.8714056015
